['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
114.0 , 4096.41025641 , 4352.30769231 , 3854.87179487 , 4198.46153846 , 4183.07692308 , 4101.53846154 , 4486.15384615 , 4040.0 , 4431.79487179 , 4238.46153846 , 4352.30769231 , 4167.69230769 , 4225.12820513 , 4184.61538462 , 1681.0 , 1744.0 , 23.481 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4095.8974359 , 4360.51282051 , 3865.12820513 , 4201.02564103 , 4181.02564103 , 4077.94871795 , 4487.17948718 , 4033.84615385 , 4421.53846154 , 4236.41025641 , 4350.76923077 , 4174.35897436 , 4226.66666667 , 4187.17948718 , 1679.0 , 1745.0 , 23.49 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4099.48717949 , 4358.46153846 , 3858.97435897 , 4196.92307692 , 4180.51282051 , 4053.84615385 , 4483.58974359 , 4042.56410256 , 4415.38461538 , 4238.46153846 , 4348.20512821 , 4175.8974359 , 4220.0 , 4183.58974359 , 1681.0 , 1745.0 , 23.496 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4077.43589744 , 4355.38461538 , 3855.8974359 , 4201.02564103 , 4188.20512821 , 4078.46153846 , 4489.23076923 , 4042.56410256 , 4424.61538462 , 4237.94871795 , 4352.30769231 , 4165.64102564 , 4221.53846154 , 4183.58974359 , 1680.0 , 1744.0 , 23.505 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4085.12820513 , 4356.41025641 , 3852.30769231 , 4200.51282051 , 4184.61538462 , 4084.61538462 , 4485.64102564 , 4038.46153846 , 4424.61538462 , 4238.46153846 , 4347.69230769 , 4165.12820513 , 4216.41025641 , 4192.30769231 , 1681.0 , 1745.0 , 23.512 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4110.25641026 , 4353.33333333 , 3858.97435897 , 4196.41025641 , 4181.53846154 , 4065.64102564 , 4483.07692308 , 4040.51282051 , 4428.20512821 , 4238.46153846 , 4352.82051282 , 4173.33333333 , 4223.58974359 , 4189.23076923 , 1680.0 , 1745.0 , 23.521 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4107.17948718 , 4355.38461538 , 3857.94871795 , 4194.35897436 , 4183.07692308 , 4050.76923077 , 4483.07692308 , 4043.58974359 , 4435.38461538 , 4239.48717949 , 4359.48717949 , 4173.33333333 , 4239.48717949 , 4188.71794872 , 1681.0 , 1745.0 , 23.529 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4086.66666667 , 4361.02564103 , 3848.20512821 , 4197.43589744 , 4184.61538462 , 4051.79487179 , 4484.1025641 , 4037.43589744 , 4437.94871795 , 4243.07692308 , 4359.48717949 , 4177.43589744 , 4242.56410256 , 4195.8974359 , 1680.0 , 1745.0 , 23.535 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4068.71794872 , 4360.0 , 3854.87179487 , 4204.1025641 , 4189.23076923 , 4069.74358974 , 4491.28205128 , 4029.23076923 , 4429.23076923 , 4237.94871795 , 4357.43589744 , 4174.87179487 , 4227.69230769 , 4188.20512821 , 1680.0 , 1745.0 , 23.543 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4096.41025641 , 4356.41025641 , 3861.02564103 , 4197.94871795 , 4183.07692308 , 4075.8974359 , 4486.66666667 , 4032.30769231 , 4423.58974359 , 4237.94871795 , 4355.8974359 , 4173.84615385 , 4219.48717949 , 4183.58974359 , 1680.0 , 1744.0 , 23.552 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4118.97435897 , 4356.41025641 , 3865.12820513 , 4196.92307692 , 4182.56410256 , 4057.94871795 , 4485.12820513 , 4034.87179487 , 4433.33333333 , 4240.51282051 , 4351.79487179 , 4177.94871795 , 4230.25641026 , 4180.51282051 , 1680.0 , 1745.0 , 23.56 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4094.35897436 , 4356.41025641 , 3860.51282051 , 4200.51282051 , 4185.12820513 , 4052.30769231 , 4488.20512821 , 4032.30769231 , 4428.20512821 , 4234.87179487 , 4358.97435897 , 4174.35897436 , 4230.76923077 , 4173.33333333 , 1681.0 , 1744.0 , 23.568 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4083.58974359 , 4358.46153846 , 3848.20512821 , 4196.92307692 , 4180.51282051 , 4058.97435897 , 4484.61538462 , 4029.74358974 , 4421.02564103 , 4236.92307692 , 4360.51282051 , 4181.53846154 , 4229.23076923 , 4183.07692308 , 1679.0 , 1744.0 , 23.576 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4071.79487179 , 4357.94871795 , 3855.8974359 , 4201.02564103 , 4188.71794872 , 4067.17948718 , 4490.76923077 , 4030.76923077 , 4421.53846154 , 4236.41025641 , 4342.56410256 , 4186.66666667 , 4231.28205128 , 4191.79487179 , 1681.0 , 1744.0 , 23.583 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4089.23076923 , 4356.92307692 , 3862.56410256 , 4198.97435897 , 4187.69230769 , 4073.33333333 , 4490.25641026 , 4032.30769231 , 4423.58974359 , 4232.82051282 , 4348.20512821 , 4183.07692308 , 4222.56410256 , 4181.53846154 , 1680.0 , 1744.0 , 23.591 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4133.84615385 , 4360.0 , 3862.05128205 , 4193.84615385 , 4176.41025641 , 4052.82051282 , 4481.02564103 , 4032.82051282 , 4428.71794872 , 4236.41025641 , 4353.84615385 , 4182.56410256 , 4234.87179487 , 4170.25641026 , 1680.0 , 1745.0 , 23.599 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4095.38461538 , 4352.82051282 , 3859.48717949 , 4197.94871795 , 4182.56410256 , 4038.46153846 , 4482.56410256 , 4032.82051282 , 4415.8974359 , 4237.94871795 , 4335.38461538 , 4182.05128205 , 4252.82051282 , 4167.69230769 , 1681.0 , 1745.0 , 23.606 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4063.58974359 , 4353.84615385 , 3852.82051282 , 4198.46153846 , 4189.23076923 , 4050.25641026 , 4485.64102564 , 4027.17948718 , 4411.28205128 , 4233.84615385 , 4344.1025641 , 4179.48717949 , 4246.66666667 , 4183.07692308 , 1680.0 , 1745.0 , 23.614 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4098.46153846 , 4362.56410256 , 3859.48717949 , 4198.46153846 , 4188.71794872 , 4057.94871795 , 4487.69230769 , 4028.71794872 , 4427.69230769 , 4234.87179487 , 4372.30769231 , 4178.46153846 , 4233.84615385 , 4188.20512821 , 1680.0 , 1744.0 , 23.622 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4108.20512821 , 4355.8974359 , 3857.43589744 , 4193.84615385 , 4182.56410256 , 4049.74358974 , 4483.07692308 , 4033.84615385 , 4435.38461538 , 4235.38461538 , 4395.38461538 , 4183.58974359 , 4235.8974359 , 4173.84615385 , 1680.0 , 1745.0 , 23.629 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4083.07692308 , 4354.35897436 , 3851.79487179 , 4192.30769231 , 4183.58974359 , 4051.79487179 , 4484.61538462 , 4031.79487179 , 4411.28205128 , 4231.79487179 , 4342.56410256 , 4172.82051282 , 4232.82051282 , 4177.43589744 , 1681.0 , 1744.0 , 23.638 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4075.38461538 , 4361.02564103 , 3858.97435897 , 4200.51282051 , 4190.25641026 , 4058.46153846 , 4490.76923077 , 4032.82051282 , 4399.48717949 , 4233.33333333 , 4283.58974359 , 4162.56410256 , 4236.92307692 , 4182.05128205 , 1680.0 , 1745.0 , 23.646 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4107.17948718 , 4361.02564103 , 3858.46153846 , 4197.43589744 , 4183.07692308 , 4054.35897436 , 4483.07692308 , 4029.23076923 , 4429.23076923 , 4233.84615385 , 4334.87179487 , 4172.82051282 , 4255.8974359 , 4167.69230769 , 1681.0 , 1744.0 , 23.654 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4122.56410256 , 4358.46153846 , 3862.56410256 , 4193.84615385 , 4181.02564103 , 4052.30769231 , 4483.58974359 , 4028.20512821 , 4431.79487179 , 4233.84615385 , 4387.17948718 , 4175.8974359 , 4235.8974359 , 4160.0 , 1680.0 , 1744.0 , 23.661 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4096.92307692 , 4356.41025641 , 3860.51282051 , 4194.87179487 , 4184.61538462 , 4049.74358974 , 4484.1025641 , 4033.33333333 , 4407.69230769 , 4233.33333333 , 4388.20512821 , 4180.51282051 , 4221.53846154 , 4169.23076923 , 1681.0 , 1745.0 , 23.668 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4068.20512821 , 4358.46153846 , 3851.79487179 , 4195.38461538 , 4187.17948718 , 4041.53846154 , 4483.07692308 , 4029.23076923 , 4414.87179487 , 4230.25641026 , 4353.84615385 , 4166.15384615 , 4249.23076923 , 4156.92307692 , 1680.0 , 1744.0 , 23.677 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4078.46153846 , 4360.0 , 3856.92307692 , 4197.43589744 , 4188.20512821 , 4037.94871795 , 4489.74358974 , 4030.76923077 , 4424.1025641 , 4232.82051282 , 4291.79487179 , 4161.02564103 , 4261.53846154 , 4168.20512821 , 1680.0 , 1745.0 , 23.684 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4105.12820513 , 4356.92307692 , 3859.48717949 , 4195.8974359 , 4182.05128205 , 4038.97435897 , 4484.61538462 , 4033.84615385 , 4426.66666667 , 4232.82051282 , 4311.28205128 , 4174.35897436 , 4258.97435897 , 4202.56410256 , 1681.0 , 1745.0 , 23.692 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4083.58974359 , 4357.94871795 , 3859.48717949 , 4199.48717949 , 4188.20512821 , 4070.76923077 , 4486.15384615 , 4030.76923077 , 4406.66666667 , 4229.74358974 , 4382.05128205 , 4157.43589744 , 4206.15384615 , 4178.97435897 , 1680.0 , 1745.0 , 23.7 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4077.43589744 , 4358.97435897 , 3856.92307692 , 4198.97435897 , 4188.71794872 , 4076.92307692 , 4490.76923077 , 4034.35897436 , 4422.05128205 , 4236.92307692 , 4406.15384615 , 4163.07692308 , 4206.15384615 , 4151.28205128 , 1680.0 , 1745.0 , 23.707 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4106.66666667 , 4356.41025641 , 3855.8974359 , 4194.35897436 , 4177.94871795 , 4050.76923077 , 4484.1025641 , 4036.92307692 , 4443.07692308 , 4242.05128205 , 4354.35897436 , 4172.30769231 , 4252.30769231 , 4149.23076923 , 1680.0 , 1745.0 , 23.715 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4108.71794872 , 4358.46153846 , 3864.61538462 , 4197.94871795 , 4181.02564103 , 4062.56410256 , 4481.02564103 , 4033.33333333 , 4387.17948718 , 4237.94871795 , 4296.41025641 , 4163.58974359 , 4209.74358974 , 4171.79487179 , 1681.0 , 1744.0 , 23.723 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4085.64102564 , 4357.43589744 , 3858.97435897 , 4197.43589744 , 4183.07692308 , 4068.20512821 , 4479.48717949 , 4029.74358974 , 4352.82051282 , 4232.82051282 , 4325.64102564 , 4176.92307692 , 4189.74358974 , 4202.56410256 , 1681.0 , 1744.0 , 23.731 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4070.25641026 , 4356.41025641 , 3853.33333333 , 4197.94871795 , 4186.15384615 , 4044.1025641 , 4487.69230769 , 4029.23076923 , 4426.15384615 , 4231.28205128 , 4377.43589744 , 4161.53846154 , 4262.05128205 , 4187.69230769 , 1680.0 , 1744.0 , 23.74 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4088.71794872 , 4360.0 , 3860.0 , 4201.02564103 , 4187.69230769 , 4007.17948718 , 4491.28205128 , 4034.87179487 , 4500.0 , 4234.35897436 , 4385.64102564 , 4153.84615385 , 4309.74358974 , 4177.43589744 , 1680.0 , 1745.0 , 23.748 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4111.79487179 , 4361.02564103 , 3860.51282051 , 4198.46153846 , 4182.56410256 , 4044.1025641 , 4481.02564103 , 4038.46153846 , 4455.38461538 , 4236.92307692 , 4354.87179487 , 4167.17948718 , 4249.23076923 , 4173.84615385 , 1681.0 , 1745.0 , 23.754 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4108.71794872 , 4360.0 , 3861.02564103 , 4196.92307692 , 4181.02564103 , 4141.02564103 , 4480.0 , 4034.87179487 , 4352.30769231 , 4238.46153846 , 4311.28205128 , 4164.1025641 , 4162.05128205 , 4164.1025641 , 1681.0 , 1745.0 , 23.762 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4090.76923077 , 4355.38461538 , 3856.92307692 , 4194.35897436 , 4182.05128205 , 4121.02564103 , 4480.51282051 , 4032.30769231 , 4351.79487179 , 4238.46153846 , 4336.41025641 , 4169.23076923 , 4185.64102564 , 4182.56410256 , 1680.0 , 1744.0 , 23.771 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4067.17948718 , 4355.8974359 , 3855.38461538 , 4196.41025641 , 4188.71794872 , 4014.35897436 , 4487.17948718 , 4028.71794872 , 4421.53846154 , 4235.38461538 , 4357.94871795 , 4156.92307692 , 4255.8974359 , 4185.64102564 , 1680.0 , 1745.0 , 23.778 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4076.41025641 , 4361.02564103 , 3857.94871795 , 4200.0 , 4187.69230769 , 3977.94871795 , 4491.28205128 , 4034.87179487 , 4462.05128205 , 4237.43589744 , 4337.43589744 , 4144.1025641 , 4280.51282051 , 4184.61538462 , 1681.0 , 1744.0 , 23.787 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4113.33333333 , 4358.46153846 , 3854.35897436 , 4195.8974359 , 4175.8974359 , 4048.71794872 , 4478.97435897 , 4043.07692308 , 4450.76923077 , 4242.56410256 , 4347.69230769 , 4158.46153846 , 4252.82051282 , 4196.41025641 , 1680.0 , 1745.0 , 23.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4109.23076923 , 4353.84615385 , 3861.53846154 , 4197.94871795 , 4180.0 , 4134.35897436 , 4482.05128205 , 4037.43589744 , 4384.1025641 , 4238.46153846 , 4356.92307692 , 4167.17948718 , 4188.20512821 , 4187.17948718 , 1681.0 , 1744.0 , 23.802 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4085.12820513 , 4354.35897436 , 3861.02564103 , 4194.87179487 , 4184.1025641 , 4101.02564103 , 4485.64102564 , 4036.92307692 , 4380.0 , 4234.87179487 , 4346.66666667 , 4174.35897436 , 4207.17948718 , 4171.79487179 , 1680.0 , 1745.0 , 23.81 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4093.33333333 , 4357.43589744 , 3854.87179487 , 4191.79487179 , 4183.07692308 , 4029.74358974 , 4483.58974359 , 4038.46153846 , 4425.64102564 , 4235.38461538 , 4349.23076923 , 4159.48717949 , 4246.66666667 , 4149.23076923 , 1680.0 , 1745.0 , 23.817 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4102.05128205 , 4358.46153846 , 3858.97435897 , 4197.94871795 , 4184.61538462 , 4007.69230769 , 4484.61538462 , 4036.41025641 , 4414.87179487 , 4236.92307692 , 4353.33333333 , 4146.66666667 , 4223.58974359 , 4186.66666667 , 1680.0 , 1744.0 , 23.825 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4081.53846154 , 4354.35897436 , 3852.82051282 , 4194.35897436 , 4181.02564103 , 4033.33333333 , 4480.51282051 , 4040.51282051 , 4411.79487179 , 4239.48717949 , 4355.8974359 , 4167.17948718 , 4225.64102564 , 4245.64102564 , 1680.0 , 1745.0 , 23.833 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4069.74358974 , 4356.92307692 , 3857.94871795 , 4195.8974359 , 4187.69230769 , 4104.1025641 , 4488.20512821 , 4034.35897436 , 4423.58974359 , 4234.35897436 , 4353.33333333 , 4163.58974359 , 4230.76923077 , 4205.64102564 , 1680.0 , 1745.0 , 23.84 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4095.8974359 , 4356.41025641 , 3861.02564103 , 4197.43589744 , 4185.12820513 , 4106.66666667 , 4485.12820513 , 4034.35897436 , 4412.82051282 , 4231.79487179 , 4342.56410256 , 4156.41025641 , 4213.84615385 , 4158.97435897 , 1680.0 , 1745.0 , 23.849 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4096.41025641 , 4352.30769231 , 3849.23076923 , 4193.84615385 , 4180.0 , 4052.30769231 , 4478.97435897 , 4045.64102564 , 4412.82051282 , 4237.94871795 , 4349.74358974 , 4170.76923077 , 4223.07692308 , 4163.58974359 , 1680.0 , 1744.0 , 23.857 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4079.48717949 , 4357.43589744 , 3853.84615385 , 4199.48717949 , 4187.17948718 , 4041.02564103 , 4489.23076923 , 4042.56410256 , 4416.41025641 , 4240.0 , 4356.41025641 , 4165.12820513 , 4232.30769231 , 4196.41025641 , 1680.0 , 1745.0 , 23.864 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4101.02564103 , 4357.94871795 , 3855.38461538 , 4196.41025641 , 4181.53846154 , 4057.43589744 , 4483.07692308 , 4042.05128205 , 4425.12820513 , 4241.53846154 , 4351.79487179 , 4161.53846154 , 4228.20512821 , 4215.8974359 , 1681.0 , 1744.0 , 23.872 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4105.64102564 , 4355.38461538 , 3856.41025641 , 4194.35897436 , 4181.53846154 , 4075.8974359 , 4478.46153846 , 4043.07692308 , 4431.79487179 , 4240.51282051 , 4357.43589744 , 4168.20512821 , 4232.82051282 , 4180.51282051 , 1679.0 , 1745.0 , 23.88 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4087.17948718 , 4356.92307692 , 3857.94871795 , 4198.46153846 , 4188.20512821 , 4071.28205128 , 4483.58974359 , 4040.51282051 , 4417.43589744 , 4238.97435897 , 4353.84615385 , 4166.66666667 , 4230.25641026 , 4173.84615385 , 1681.0 , 1744.0 , 23.888 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4086.15384615 , 4354.87179487 , 3852.82051282 , 4195.38461538 , 4185.12820513 , 4051.79487179 , 4482.56410256 , 4043.58974359 , 4418.97435897 , 4240.51282051 , 4351.79487179 , 4169.23076923 , 4229.74358974 , 4195.38461538 , 1680.0 , 1745.0 , 23.896 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4088.71794872 , 4356.41025641 , 3856.41025641 , 4196.92307692 , 4185.12820513 , 4061.02564103 , 4483.58974359 , 4041.02564103 , 4434.87179487 , 4239.48717949 , 4357.94871795 , 4166.15384615 , 4236.41025641 , 4187.69230769 , 1680.0 , 1745.0 , 23.904 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4090.76923077 , 4356.41025641 , 3851.28205128 , 4198.46153846 , 4183.58974359 , 4070.76923077 , 4482.05128205 , 4038.46153846 , 4427.69230769 , 4238.97435897 , 4354.35897436 , 4165.12820513 , 4229.23076923 , 4180.0 , 1680.0 , 1744.0 , 23.912 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4093.84615385 , 4356.41025641 , 3853.84615385 , 4199.48717949 , 4185.64102564 , 4070.76923077 , 4485.64102564 , 4038.46153846 , 4412.82051282 , 4236.41025641 , 4352.30769231 , 4171.28205128 , 4224.1025641 , 4181.53846154 , 1680.0 , 1746.0 , 23.919 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4106.66666667 , 4360.0 , 3860.51282051 , 4195.8974359 , 4183.58974359 , 4070.25641026 , 4483.07692308 , 4042.05128205 , 4414.87179487 , 4239.48717949 , 4353.84615385 , 4167.17948718 , 4229.23076923 , 4180.0 , 1681.0 , 1745.0 , 23.927 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4104.1025641 , 4356.92307692 , 3852.30769231 , 4190.25641026 , 4178.97435897 , 4054.35897436 , 4474.35897436 , 4039.48717949 , 4437.43589744 , 4244.1025641 , 4359.48717949 , 4169.74358974 , 4242.56410256 , 4179.48717949 , 1680.0 , 1745.0 , 23.935 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4075.8974359 , 4356.92307692 , 3855.8974359 , 4200.51282051 , 4190.25641026 , 4052.30769231 , 4486.15384615 , 4026.66666667 , 4436.92307692 , 4233.33333333 , 4360.0 , 4168.71794872 , 4243.07692308 , 4178.97435897 , 1681.0 , 1744.0 , 23.943 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4085.12820513 , 4358.46153846 , 3861.02564103 , 4203.07692308 , 4187.69230769 , 4072.30769231 , 4489.74358974 , 4026.66666667 , 4406.66666667 , 4230.76923077 , 4348.71794872 , 4165.64102564 , 4219.48717949 , 4170.76923077 , 1681.0 , 1745.0 , 23.951 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4114.87179487 , 4357.94871795 , 3861.02564103 , 4194.87179487 , 4177.43589744 , 4066.15384615 , 4482.56410256 , 4035.38461538 , 4416.41025641 , 4242.05128205 , 4350.25641026 , 4173.84615385 , 4221.53846154 , 4165.12820513 , 1680.0 , 1745.0 , 23.959 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4108.71794872 , 4356.92307692 , 3861.02564103 , 4195.38461538 , 4182.05128205 , 4050.25641026 , 4482.05128205 , 4034.35897436 , 4438.46153846 , 4242.56410256 , 4356.92307692 , 4170.25641026 , 4241.53846154 , 4166.15384615 , 1680.0 , 1745.0 , 23.966 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4085.12820513 , 4351.79487179 , 3852.82051282 , 4197.43589744 , 4185.64102564 , 4049.74358974 , 4481.53846154 , 4030.25641026 , 4431.28205128 , 4236.41025641 , 4357.43589744 , 4168.71794872 , 4246.66666667 , 4174.87179487 , 1681.0 , 1745.0 , 23.974 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4073.33333333 , 4355.8974359 , 3853.33333333 , 4200.0 , 4188.20512821 , 4059.48717949 , 4488.20512821 , 4029.23076923 , 4420.0 , 4231.79487179 , 4353.84615385 , 4172.82051282 , 4236.92307692 , 4172.82051282 , 1680.0 , 1745.0 , 23.981 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4086.15384615 , 4358.97435897 , 3854.87179487 , 4197.94871795 , 4185.64102564 , 4075.8974359 , 4487.69230769 , 4030.76923077 , 4409.23076923 , 4231.28205128 , 4361.53846154 , 4170.76923077 , 4220.0 , 4161.02564103 , 1681.0 , 1745.0 , 23.99 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4104.61538462 , 4356.41025641 , 3861.02564103 , 4196.41025641 , 4182.05128205 , 4071.28205128 , 4482.56410256 , 4031.79487179 , 4416.92307692 , 4237.94871795 , 4350.76923077 , 4176.41025641 , 4226.66666667 , 4163.58974359 , 1680.0 , 1744.0 , 23.998 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4103.58974359 , 4355.8974359 , 3864.1025641 , 4201.02564103 , 4183.58974359 , 4056.41025641 , 4484.61538462 , 4033.33333333 , 4431.79487179 , 4238.97435897 , 4322.56410256 , 4172.82051282 , 4241.53846154 , 4165.12820513 , 1680.0 , 1745.0 , 24.006 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4085.12820513 , 4354.35897436 , 3848.20512821 , 4197.43589744 , 4182.05128205 , 4051.28205128 , 4481.02564103 , 4030.76923077 , 4426.15384615 , 4233.33333333 , 4340.0 , 4168.20512821 , 4239.48717949 , 4167.17948718 , 1681.0 , 1744.0 , 24.012 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4071.79487179 , 4356.92307692 , 3852.30769231 , 4197.43589744 , 4186.66666667 , 4059.48717949 , 4486.66666667 , 4031.28205128 , 4406.66666667 , 4232.82051282 , 4364.61538462 , 4173.84615385 , 4229.23076923 , 4171.28205128 , 1680.0 , 1745.0 , 24.021 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4094.35897436 , 4360.0 , 3860.51282051 , 4197.43589744 , 4184.61538462 , 4074.87179487 , 4491.28205128 , 4036.41025641 , 4414.87179487 , 4236.41025641 , 4383.07692308 , 4174.35897436 , 4225.12820513 , 4166.66666667 , 1681.0 , 1744.0 , 24.029 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4112.30769231 , 4356.92307692 , 3851.79487179 , 4194.35897436 , 4179.48717949 , 4064.1025641 , 4485.64102564 , 4031.79487179 , 4431.79487179 , 4235.38461538 , 4357.43589744 , 4167.17948718 , 4237.43589744 , 4158.46153846 , 1680.0 , 1745.0 , 24.037 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4093.84615385 , 4353.33333333 , 3856.41025641 , 4200.0 , 4187.17948718 , 4050.76923077 , 4485.64102564 , 4031.28205128 , 4406.15384615 , 4233.33333333 , 4289.74358974 , 4175.38461538 , 4240.0 , 4159.48717949 , 1680.0 , 1745.0 , 24.044 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4085.12820513 , 4353.84615385 , 3858.97435897 , 4196.41025641 , 4186.15384615 , 4055.8974359 , 4482.05128205 , 4030.25641026 , 4392.30769231 , 4232.82051282 , 4310.25641026 , 4181.02564103 , 4237.43589744 , 4161.53846154 , 1680.0 , 1745.0 , 24.052 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4088.20512821 , 4356.41025641 , 3856.92307692 , 4196.92307692 , 4185.12820513 , 4060.0 , 4486.66666667 , 4029.23076923 , 4418.46153846 , 4234.87179487 , 4373.33333333 , 4148.71794872 , 4230.25641026 , 4156.92307692 , 1680.0 , 1744.0 , 24.059 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4092.30769231 , 4357.94871795 , 3855.8974359 , 4202.05128205 , 4185.12820513 , 4063.07692308 , 4488.71794872 , 4036.41025641 , 4444.61538462 , 4236.41025641 , 4401.02564103 , 4148.71794872 , 4243.58974359 , 4175.38461538 , 1680.0 , 1744.0 , 24.067 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4094.87179487 , 4357.94871795 , 3854.35897436 , 4196.92307692 , 4184.61538462 , 4065.12820513 , 4481.53846154 , 4033.84615385 , 4427.17948718 , 4233.33333333 , 4360.51282051 , 4173.84615385 , 4242.56410256 , 4187.69230769 , 1680.0 , 1745.0 , 24.076 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4089.74358974 , 4358.97435897 , 3860.0 , 4196.41025641 , 4191.28205128 , 4058.46153846 , 4487.17948718 , 4031.79487179 , 4375.38461538 , 4233.33333333 , 4275.8974359 , 4173.84615385 , 4194.35897436 , 4169.23076923 , 1681.0 , 1744.0 , 24.084 , 0.0 , 0.0 , 0.0 , 0.0 , 

